,VIDEO,ANIMAL,BODY-PART,SHAPE NAME,START TIME,END TIME,START FRAME,END FRAME,DURATION (S)
0,Test_rat09,Animal_1,Ear_right,1,31.96,33.76,799,843,1.8
1,Test_rat09,Animal_1,Ear_right,2,30.92,31.72,773,792,0.8
2,Test_rat09,Animal_1,Ear_right,3,30.2,30.68,755,766,0.48
3,Test_rat09,Animal_1,Ear_right,4,29.4,30.04,735,750,0.64
4,Test_rat09,Animal_1,Ear_right,5,27.88,29.12,697,727,1.24
5,Test_rat09,Animal_1,Ear_right,6,26.16,27.64,654,690,1.48
6,Test_rat09,Animal_1,Ear_right,7,24.52,25.68,613,641,1.16
7,Test_rat09,Animal_1,Ear_right,7,54.6,55.24,1365,1380,0.64
8,Test_rat09,Animal_1,Ear_right,8,22.4,24.32,560,607,1.92
9,Test_rat09,Animal_1,Ear_right,8,53.12,54.2,1328,1354,1.08
10,Test_rat09,Animal_1,Ear_right,9,19.68,22.12,492,552,2.44
11,Test_rat09,Animal_1,Ear_right,9,51.28,51.6,1282,1289,0.32
12,Test_rat09,Animal_1,Ear_right,9,58.28,58.64,1457,1465,0.36
13,Test_rat09,Animal_1,Ear_right,10,8.44,9.64,211,240,1.2
14,Test_rat09,Animal_1,Ear_right,10,9.8,10.32,245,257,0.52
15,Test_rat09,Animal_1,Ear_right,10,10.72,11.28,268,281,0.56
16,Test_rat09,Animal_1,Ear_right,10,17.04,19.28,426,481,2.24
17,Test_rat09,Animal_1,Ear_right,10,58.8,61.04,1470,1525,2.24
18,Test_rat09,Animal_1,Ear_right,10,61.48,61.96,1537,1548,0.48
19,Test_rat09,Animal_1,Ear_right,10,63.28,64.96,1582,1623,1.68
20,Test_rat09,Animal_1,Ear_right,11,7.88,8.12,197,202,0.24
21,Test_rat09,Animal_1,Ear_right,11,65.16,65.56,1629,1638,0.4
22,Test_rat09,Animal_1,Ear_right,12,1.92,3.0,48,74,1.08
23,Test_rat09,Animal_1,Ear_right,12,6.92,7.6,173,189,0.68
24,Test_rat09,Animal_1,Ear_right,12,65.76,66.24,1644,1655,0.48
25,Test_rat09,Animal_1,Ear_right,13,3.32,5.16,83,128,1.84
26,Test_rat09,Animal_1,Ear_right,13,66.44,67.56,1661,1688,1.12
27,Test_rat09,Animal_1,Ear_right,13,77.88,78.48,1947,1961,0.6
28,Test_rat09,Animal_1,Ear_right,15,46.32,46.96,1158,1173,0.64
29,Test_rat09,Animal_1,Ear_right,16,82.08,83.24,2052,2080,1.16
30,Test_rat09,Animal_1,Ear_right,17,39.96,41.52,999,1037,1.56
31,Test_rat09,Animal_1,Ear_right,17,42.16,42.84,1054,1070,0.68
32,Test_rat09,Animal_1,Ear_right,17,83.56,84.76,2089,2118,1.2
33,Test_rat09,Animal_1,Ear_right,18,34.08,35.12,852,877,1.04
34,Test_rat09,Animal_1,Ear_right,18,37.92,38.0,948,949,0.08
35,Test_rat09,Animal_1,Ear_right,18,38.04,38.68,951,966,0.64
36,Test_rat09,Animal_1,Ear_right,18,39.12,39.56,978,988,0.44
37,04Training_rat18,Animal_1,Ear_right,1,29.32,29.68,733,741,0.36
38,04Training_rat18,Animal_1,Ear_right,1,29.72,29.96,743,748,0.24
39,04Training_rat18,Animal_1,Ear_right,1,30.36,30.64,759,765,0.28
40,04Training_rat18,Animal_1,Ear_right,1,30.72,30.8,768,769,0.08
41,04Training_rat18,Animal_1,Ear_right,1,31.92,32.0,798,799,0.08
42,04Training_rat18,Animal_1,Ear_right,6,17.96,19.2,449,479,1.24
43,04Training_rat18,Animal_1,Ear_right,6,20.88,20.96,522,523,0.08
44,04Training_rat18,Animal_1,Ear_right,6,21.0,21.24,525,530,0.24
45,04Training_rat18,Animal_1,Ear_right,6,22.68,23.28,567,581,0.6
46,04Training_rat18,Animal_1,Ear_right,7,17.56,17.6,439,439,0.04
47,04Training_rat18,Animal_1,Ear_right,7,17.64,17.8,441,444,0.16
48,04Training_rat18,Animal_1,Ear_right,9,11.84,12.2,296,304,0.36
49,04Training_rat18,Animal_1,Ear_right,9,15.84,16.76,396,418,0.92
50,04Training_rat18,Animal_1,Ear_right,13,7.24,9.36,181,233,2.12
51,04Training_rat18,Animal_1,Ear_right,14,3.44,3.92,86,97,0.48
52,04Training_rat18,Animal_1,Ear_right,14,5.76,6.56,144,163,0.8
53,04Training_rat18,Animal_1,Ear_right,15,0.96,2.0,24,49,1.04
54,04Training_rat18,Animal_1,Ear_right,15,2.24,3.04,56,75,0.8
55,04Training_rat30,Animal_1,Ear_right,1,4.44,4.92,111,122,0.48
56,04Training_rat30,Animal_1,Ear_right,1,5.6,5.68,140,141,0.08
57,04Training_rat30,Animal_1,Ear_right,1,5.84,5.92,146,147,0.08
58,04Training_rat30,Animal_1,Ear_right,2,3.04,4.16,76,103,1.12
59,04Training_rat30,Animal_1,Ear_right,3,1.52,2.72,38,67,1.2
60,05Training_rat22,Animal_1,Ear_right,1,21.0,21.6,525,539,0.6
61,05Training_rat22,Animal_1,Ear_right,1,21.88,24.08,547,601,2.2
62,05Training_rat22,Animal_1,Ear_right,1,24.32,24.6,608,614,0.28
63,05Training_rat22,Animal_1,Ear_right,1,26.36,29.4,659,734,3.04
64,05Training_rat22,Animal_1,Ear_right,1,35.24,36.44,881,910,1.2
65,05Training_rat22,Animal_1,Ear_right,1,74.44,81.2,1861,2029,6.76
66,05Training_rat22,Animal_1,Ear_right,1,84.88,85.08,2122,2126,0.2
67,05Training_rat22,Animal_1,Ear_right,1,85.12,86.76,2128,2168,1.64
68,05Training_rat22,Animal_1,Ear_right,1,86.8,86.88,2170,2171,0.08
69,05Training_rat22,Animal_1,Ear_right,1,87.0,87.04,2175,2175,0.04
70,05Training_rat22,Animal_1,Ear_right,1,87.12,87.56,2178,2188,0.44
71,05Training_rat22,Animal_1,Ear_right,1,88.28,93.04,2207,2325,4.76
72,05Training_rat22,Animal_1,Ear_right,1,95.56,96.08,2389,2401,0.52
73,05Training_rat22,Animal_1,Ear_right,1,96.36,101.16,2409,2528,4.8
74,05Training_rat22,Animal_1,Ear_right,1,101.24,102.16,2531,2553,0.92
75,05Training_rat22,Animal_1,Ear_right,1,102.28,102.44,2557,2560,0.16
76,05Training_rat22,Animal_1,Ear_right,1,102.56,115.2,2564,2879,12.64
77,05Training_rat22,Animal_1,Ear_right,1,155.68,162.48,3892,4061,6.8
78,05Training_rat22,Animal_1,Ear_right,1,163.92,178.28,4098,4456,14.36
79,05Training_rat22,Animal_1,Ear_right,1,178.32,178.36,4458,4458,0.04
80,05Training_rat22,Animal_1,Ear_right,1,179.68,180.08,4492,4501,0.4
81,05Training_rat22,Animal_1,Ear_right,2,62.6,67.28,1565,1681,4.68
82,05Training_rat22,Animal_1,Ear_right,2,67.56,73.44,1689,1835,5.88
83,05Training_rat22,Animal_1,Ear_right,2,116.88,117.84,2922,2945,0.96
84,05Training_rat22,Animal_1,Ear_right,2,121.6,121.96,3040,3048,0.36
85,05Training_rat22,Animal_1,Ear_right,2,122.04,122.08,3051,3051,0.04
86,05Training_rat22,Animal_1,Ear_right,4,9.68,12.36,242,308,2.68
87,05Training_rat22,Animal_1,Ear_right,4,13.4,14.04,335,350,0.64
88,05Training_rat22,Animal_1,Ear_right,5,14.48,15.88,362,396,1.4
89,05Training_rat22,Animal_1,Ear_right,6,51.88,55.96,1297,1398,4.08
90,05Training_rat22,Animal_1,Ear_right,6,59.8,60.52,1495,1512,0.72
91,05Training_rat22,Animal_1,Ear_right,6,141.56,143.24,3539,3580,1.68
92,05Training_rat22,Animal_1,Ear_right,7,49.88,51.36,1247,1283,1.48
93,05Training_rat22,Animal_1,Ear_right,7,143.64,144.2,3591,3604,0.56
94,05Training_rat22,Animal_1,Ear_right,7,147.04,147.4,3676,3684,0.36
95,05Training_rat22,Animal_1,Ear_right,9,2.72,5.48,68,136,2.76
96,05Training_rat22,Animal_1,Ear_right,10,128.84,129.24,3221,3230,0.4
97,05Training_rat22,Animal_1,Ear_right,10,133.76,134.56,3344,3363,0.8
98,05Training_rat22,Animal_1,Ear_right,10,135.4,136.6,3385,3414,1.2
99,05Training_rat22,Animal_1,Ear_right,15,40.2,42.0,1005,1049,1.8
100,05Training_rat22,Animal_1,Ear_right,16,42.64,42.68,1066,1066,0.04
101,05Training_rat22,Animal_1,Ear_right,16,42.76,42.84,1069,1070,0.08
102,05Training_rat22,Animal_1,Ear_right,18,82.08,84.04,2052,2100,1.96
103,Test_rat21,Animal_1,Ear_right,1,26.68,27.08,667,676,0.4
104,Test_rat21,Animal_1,Ear_right,1,32.2,38.28,805,956,6.08
105,Test_rat21,Animal_1,Ear_right,1,72.92,76.24,1823,1905,3.32
106,Test_rat21,Animal_1,Ear_right,1,80.28,83.08,2007,2076,2.8
107,Test_rat21,Animal_1,Ear_right,1,89.92,90.08,2248,2251,0.16
108,Test_rat21,Animal_1,Ear_right,2,27.28,28.52,682,712,1.24
109,Test_rat21,Animal_1,Ear_right,4,68.04,68.76,1701,1718,0.72
110,Test_rat21,Animal_1,Ear_right,4,69.28,69.64,1732,1740,0.36
111,Test_rat21,Animal_1,Ear_right,5,65.72,67.52,1643,1687,1.8
112,Test_rat21,Animal_1,Ear_right,6,8.84,11.36,221,283,2.52
113,Test_rat21,Animal_1,Ear_right,6,12.2,12.8,305,319,0.6
114,Test_rat21,Animal_1,Ear_right,6,62.28,63.08,1557,1576,0.8
115,Test_rat21,Animal_1,Ear_right,7,5.92,7.0,148,174,1.08
116,Test_rat21,Animal_1,Ear_right,7,13.08,13.24,327,330,0.16
117,Test_rat21,Animal_1,Ear_right,8,4.2,4.64,105,115,0.44
118,Test_rat21,Animal_1,Ear_right,8,4.76,5.64,119,140,0.88
119,Test_rat21,Animal_1,Ear_right,13,46.44,47.64,1161,1190,1.2
120,Test_rat21,Animal_1,Ear_right,13,51.88,55.28,1297,1381,3.4
121,Test_rat21,Animal_1,Ear_right,13,55.32,55.6,1383,1389,0.28
122,Test_rat21,Animal_1,Ear_right,13,55.64,56.48,1391,1411,0.84
123,Test_rat21,Animal_1,Ear_right,16,42.4,42.64,1060,1065,0.24
124,Test_rat21,Animal_1,Ear_right,16,42.72,44.76,1068,1118,2.04
125,Test_rat21,Animal_1,Ear_right,17,21.28,21.8,532,544,0.52
126,Test_rat21,Animal_1,Ear_right,18,19.28,20.72,482,517,1.44
127,Test_rat21,Animal_1,Ear_right,18,22.68,23.52,567,587,0.84
128,Test_rat21,Animal_1,Ear_right,18,24.84,25.96,621,648,1.12
129,Test_rat21,Animal_1,Ear_right,18,76.44,77.44,1911,1935,1.0
130,Test_rat21,Animal_1,Ear_right,18,79.24,80.04,1981,2000,0.8
131,04Training_rat24,Animal_1,Ear_right,1,3.8,4.08,95,101,0.28
132,04Training_rat24,Animal_1,Ear_right,1,4.24,4.32,106,107,0.08
133,04Training_rat24,Animal_1,Ear_right,2,3.24,3.6,81,89,0.36
134,04Training_rat24,Animal_1,Ear_right,3,2.4,2.92,60,72,0.52
135,01Training_rat27,Animal_1,Ear_right,1,64.2,66.96,1605,1673,2.76
136,01Training_rat27,Animal_1,Ear_right,1,68.88,69.88,1722,1746,1.0
137,01Training_rat27,Animal_1,Ear_right,1,71.24,71.44,1781,1785,0.2
138,01Training_rat27,Animal_1,Ear_right,1,71.84,73.04,1796,1825,1.2
139,01Training_rat27,Animal_1,Ear_right,2,59.64,60.8,1491,1519,1.16
140,01Training_rat27,Animal_1,Ear_right,2,61.04,61.24,1526,1530,0.2
141,01Training_rat27,Animal_1,Ear_right,2,61.48,62.0,1537,1549,0.52
142,01Training_rat27,Animal_1,Ear_right,2,62.96,63.36,1574,1583,0.4
143,01Training_rat27,Animal_1,Ear_right,2,86.12,86.88,2153,2171,0.76
144,01Training_rat27,Animal_1,Ear_right,3,87.96,88.6,2199,2214,0.64
145,01Training_rat27,Animal_1,Ear_right,3,89.4,89.96,2235,2248,0.56
146,01Training_rat27,Animal_1,Ear_right,3,91.92,92.92,2298,2322,1.0
147,01Training_rat27,Animal_1,Ear_right,4,57.6,58.48,1440,1461,0.88
148,01Training_rat27,Animal_1,Ear_right,5,56.52,57.28,1413,1431,0.76
149,01Training_rat27,Animal_1,Ear_right,6,54.32,54.96,1358,1373,0.64
150,01Training_rat27,Animal_1,Ear_right,6,165.72,166.6,4143,4164,0.88
151,01Training_rat27,Animal_1,Ear_right,6,166.76,167.56,4169,4188,0.8
152,01Training_rat27,Animal_1,Ear_right,6,167.6,167.72,4190,4192,0.12
153,01Training_rat27,Animal_1,Ear_right,6,167.8,168.28,4195,4206,0.48
154,01Training_rat27,Animal_1,Ear_right,6,168.52,169.56,4213,4238,1.04
155,01Training_rat27,Animal_1,Ear_right,7,49.6,50.0,1240,1249,0.4
156,01Training_rat27,Animal_1,Ear_right,8,0.52,0.76,13,18,0.24
157,01Training_rat27,Animal_1,Ear_right,8,1.56,2.52,39,62,0.96
158,01Training_rat27,Animal_1,Ear_right,8,6.44,7.12,161,177,0.68
159,01Training_rat27,Animal_1,Ear_right,8,48.6,48.72,1215,1217,0.12
160,01Training_rat27,Animal_1,Ear_right,8,157.4,159.24,3935,3980,1.84
161,01Training_rat27,Animal_1,Ear_right,8,159.76,160.16,3994,4003,0.4
162,01Training_rat27,Animal_1,Ear_right,8,160.2,161.72,4005,4042,1.52
163,01Training_rat27,Animal_1,Ear_right,9,2.84,4.44,71,110,1.6
164,01Training_rat27,Animal_1,Ear_right,9,11.28,13.2,282,329,1.92
165,01Training_rat27,Animal_1,Ear_right,9,155.36,155.84,3884,3895,0.48
166,01Training_rat27,Animal_1,Ear_right,10,13.52,14.0,338,349,0.48
167,01Training_rat27,Animal_1,Ear_right,10,34.28,34.32,857,857,0.04
168,01Training_rat27,Animal_1,Ear_right,10,105.6,106.24,2640,2655,0.64
169,01Training_rat27,Animal_1,Ear_right,10,152.08,154.36,3802,3858,2.28
170,01Training_rat27,Animal_1,Ear_right,11,14.2,14.72,355,367,0.52
171,01Training_rat27,Animal_1,Ear_right,11,33.64,33.68,841,841,0.04
172,01Training_rat27,Animal_1,Ear_right,11,103.64,105.4,2591,2634,1.76
173,01Training_rat27,Animal_1,Ear_right,11,144.76,146.96,3619,3673,2.2
174,01Training_rat27,Animal_1,Ear_right,12,15.52,18.56,388,463,3.04
175,01Training_rat27,Animal_1,Ear_right,12,102.04,103.2,2551,2579,1.16
176,01Training_rat27,Animal_1,Ear_right,13,18.96,19.4,474,484,0.44
177,01Training_rat27,Animal_1,Ear_right,13,19.8,20.72,495,517,0.92
178,01Training_rat27,Animal_1,Ear_right,14,23.52,24.48,588,611,0.96
179,01Training_rat27,Animal_1,Ear_right,14,29.48,31.68,737,791,2.2
180,01Training_rat27,Animal_1,Ear_right,17,78.24,79.56,1956,1988,1.32
181,01Training_rat27,Animal_1,Ear_right,17,79.72,80.52,1993,2012,0.8
182,01Training_rat27,Animal_1,Ear_right,17,81.52,81.92,2038,2047,0.4
183,01Training_rat27,Animal_1,Ear_right,18,73.72,74.2,1843,1854,0.48
184,01Training_rat27,Animal_1,Ear_right,18,77.08,77.16,1927,1928,0.08
185,01Training_rat27,Animal_1,Ear_right,18,82.24,84.52,2056,2112,2.28
186,10Training_rat13,Animal_1,Ear_right,1,0.92,1.4,23,34,0.48
187,10Training_rat13,Animal_1,Ear_right,1,3.08,3.76,77,93,0.68
188,10Training_rat13,Animal_1,Ear_right,1,5.28,5.4,132,134,0.12
189,10Training_rat13,Animal_1,Ear_right,1,5.44,6.04,136,150,0.6
190,10Training_rat13,Animal_1,Ear_right,1,6.12,6.68,153,166,0.56
191,10Training_rat13,Animal_1,Ear_right,1,6.8,7.04,170,175,0.24
192,10Training_rat13,Animal_1,Ear_right,2,1.96,2.8,49,69,0.84
193,10Training_rat07,Animal_1,Ear_right,1,2.44,3.72,61,92,1.28
194,10Training_rat07,Animal_1,Ear_right,1,4.04,4.08,101,101,0.04
195,09Training_rat05,Animal_1,Ear_right,1,11.04,11.08,276,276,0.04
196,09Training_rat05,Animal_1,Ear_right,1,11.12,11.2,278,279,0.08
197,09Training_rat05,Animal_1,Ear_right,1,11.32,11.36,283,283,0.04
198,09Training_rat05,Animal_1,Ear_right,1,11.4,11.64,285,290,0.24
199,09Training_rat05,Animal_1,Ear_right,1,12.4,12.56,310,313,0.16
200,09Training_rat05,Animal_1,Ear_right,15,3.24,5.88,81,146,2.64
201,09Training_rat05,Animal_1,Ear_right,16,6.2,7.6,155,189,1.4
202,09Training_rat05,Animal_1,Ear_right,17,7.92,9.0,198,224,1.08
203,09Training_rat05,Animal_1,Ear_right,18,9.36,10.68,234,266,1.32
204,08Training_rat03,Animal_1,Ear_right,1,12.36,13.36,309,333,1.0
205,08Training_rat03,Animal_1,Ear_right,2,11.72,12.2,293,304,0.48
206,08Training_rat03,Animal_1,Ear_right,3,11.0,11.44,275,285,0.44
207,08Training_rat03,Animal_1,Ear_right,4,10.76,10.8,269,269,0.04
208,08Training_rat03,Animal_1,Ear_right,4,10.84,10.88,271,271,0.04
209,08Training_rat03,Animal_1,Ear_right,5,10.36,10.6,259,264,0.24
210,08Training_rat03,Animal_1,Ear_right,6,10.0,10.2,250,254,0.2
211,08Training_rat03,Animal_1,Ear_right,7,9.64,9.88,241,246,0.24
212,08Training_rat03,Animal_1,Ear_right,8,9.24,9.48,231,236,0.24
213,08Training_rat03,Animal_1,Ear_right,9,8.92,9.12,223,227,0.2
214,08Training_rat03,Animal_1,Ear_right,10,8.48,8.72,212,217,0.24
215,08Training_rat03,Animal_1,Ear_right,11,4.44,8.36,111,208,3.92
216,08Training_rat03,Animal_1,Ear_right,12,3.48,3.96,87,98,0.48
217,08Training_rat03,Animal_1,Ear_right,13,2.12,3.24,53,80,1.12
218,08Training_rat03,Animal_1,Ear_right,14,1.16,1.4,29,34,0.24
219,08Training_rat17,Animal_1,Ear_right,1,19.8,20.28,495,506,0.48
220,08Training_rat17,Animal_1,Ear_right,1,20.44,20.8,511,519,0.36
221,08Training_rat17,Animal_1,Ear_right,1,21.52,22.44,538,560,0.92
222,08Training_rat17,Animal_1,Ear_right,1,29.24,29.4,731,734,0.16
223,08Training_rat17,Animal_1,Ear_right,1,30.92,31.4,773,784,0.48
224,08Training_rat17,Animal_1,Ear_right,1,31.48,31.6,787,789,0.12
225,08Training_rat17,Animal_1,Ear_right,1,31.68,31.72,792,792,0.04
226,08Training_rat17,Animal_1,Ear_right,1,31.76,31.8,794,794,0.04
227,08Training_rat17,Animal_1,Ear_right,1,31.84,31.88,796,796,0.04
228,08Training_rat17,Animal_1,Ear_right,1,38.16,39.4,954,984,1.24
229,08Training_rat17,Animal_1,Ear_right,1,95.76,95.88,2394,2396,0.12
230,08Training_rat17,Animal_1,Ear_right,1,95.92,96.16,2398,2403,0.24
231,08Training_rat17,Animal_1,Ear_right,1,96.24,96.28,2406,2406,0.04
232,08Training_rat17,Animal_1,Ear_right,1,96.32,96.6,2408,2414,0.28
233,08Training_rat17,Animal_1,Ear_right,1,96.84,97.56,2421,2438,0.72
234,08Training_rat17,Animal_1,Ear_right,1,99.36,99.4,2484,2484,0.04
235,08Training_rat17,Animal_1,Ear_right,1,104.0,105.76,2600,2643,1.76
236,08Training_rat17,Animal_1,Ear_right,1,129.04,135.64,3226,3390,6.6
237,08Training_rat17,Animal_1,Ear_right,1,136.36,136.56,3409,3413,0.2
238,08Training_rat17,Animal_1,Ear_right,1,137.0,137.32,3425,3432,0.32
239,08Training_rat17,Animal_1,Ear_right,1,137.36,137.52,3434,3437,0.16
240,08Training_rat17,Animal_1,Ear_right,1,139.44,139.48,3486,3486,0.04
241,08Training_rat17,Animal_1,Ear_right,1,139.52,141.0,3488,3524,1.48
242,08Training_rat17,Animal_1,Ear_right,1,141.4,143.08,3535,3576,1.68
243,08Training_rat17,Animal_1,Ear_right,2,39.92,40.64,998,1015,0.72
244,08Training_rat17,Animal_1,Ear_right,2,41.2,43.04,1030,1075,1.84
245,08Training_rat17,Animal_1,Ear_right,2,47.36,47.92,1184,1197,0.56
246,08Training_rat17,Animal_1,Ear_right,2,50.88,51.2,1272,1279,0.32
247,08Training_rat17,Animal_1,Ear_right,2,128.04,128.6,3201,3214,0.56
248,08Training_rat17,Animal_1,Ear_right,2,143.32,144.2,3583,3604,0.88
249,08Training_rat17,Animal_1,Ear_right,2,144.44,144.68,3611,3616,0.24
250,08Training_rat17,Animal_1,Ear_right,2,144.72,144.76,3618,3618,0.04
251,08Training_rat17,Animal_1,Ear_right,2,145.88,147.76,3647,3693,1.88
252,08Training_rat17,Animal_1,Ear_right,2,148.0,149.28,3700,3731,1.28
253,08Training_rat17,Animal_1,Ear_right,4,17.48,18.36,437,458,0.88
254,08Training_rat17,Animal_1,Ear_right,5,16.64,17.24,416,430,0.6
255,08Training_rat17,Animal_1,Ear_right,5,59.76,61.0,1494,1524,1.24
256,08Training_rat17,Animal_1,Ear_right,5,61.84,62.84,1546,1570,1.0
257,08Training_rat17,Animal_1,Ear_right,5,155.32,159.44,3883,3985,4.12
258,08Training_rat17,Animal_1,Ear_right,6,16.2,16.36,405,408,0.16
259,08Training_rat17,Animal_1,Ear_right,6,153.36,153.92,3834,3847,0.56
260,08Training_rat17,Animal_1,Ear_right,6,154.0,155.08,3850,3876,1.08
261,08Training_rat17,Animal_1,Ear_right,6,163.28,163.8,4082,4094,0.52
262,08Training_rat17,Animal_1,Ear_right,7,15.04,15.36,376,383,0.32
263,08Training_rat17,Animal_1,Ear_right,7,15.44,15.48,386,386,0.04
264,08Training_rat17,Animal_1,Ear_right,8,8.08,9.88,202,246,1.8
265,08Training_rat17,Animal_1,Ear_right,8,13.76,14.76,344,368,1.0
266,08Training_rat17,Animal_1,Ear_right,9,7.44,7.84,186,195,0.4
267,08Training_rat17,Animal_1,Ear_right,9,11.16,11.24,279,280,0.08
268,08Training_rat17,Animal_1,Ear_right,10,6.6,7.12,165,177,0.52
269,08Training_rat17,Animal_1,Ear_right,10,64.68,65.04,1617,1625,0.36
270,08Training_rat17,Animal_1,Ear_right,10,69.04,70.04,1726,1750,1.0
271,08Training_rat17,Animal_1,Ear_right,10,70.12,71.16,1753,1778,1.04
272,08Training_rat17,Animal_1,Ear_right,10,82.96,83.6,2074,2089,0.64
273,08Training_rat17,Animal_1,Ear_right,10,122.48,124.28,3062,3106,1.8
274,08Training_rat17,Animal_1,Ear_right,11,5.76,6.28,144,156,0.52
275,08Training_rat17,Animal_1,Ear_right,11,71.64,74.56,1791,1863,2.92
276,08Training_rat17,Animal_1,Ear_right,13,170.68,171.48,4267,4286,0.8
277,08Training_rat17,Animal_1,Ear_right,13,171.52,173.2,4288,4329,1.68
278,08Training_rat17,Animal_1,Ear_right,13,176.16,177.0,4404,4424,0.84
279,08Training_rat17,Animal_1,Ear_right,16,89.64,89.8,2241,2244,0.16
280,08Training_rat17,Animal_1,Ear_right,17,1.88,2.32,47,57,0.44
281,08Training_rat17,Animal_1,Ear_right,17,87.08,88.56,2177,2213,1.48
282,08Training_rat17,Animal_1,Ear_right,17,91.44,91.56,2286,2288,0.12
283,08Training_rat17,Animal_1,Ear_right,18,22.84,27.64,571,690,4.8
284,08Training_rat17,Animal_1,Ear_right,18,86.4,86.6,2160,2164,0.2
285,08Training_rat17,Animal_1,Ear_right,18,93.56,95.44,2339,2385,1.88
286,08Training_rat17,Animal_1,Ear_right,18,107.96,108.32,2699,2707,0.36
287,09Training_rat11,Animal_1,Ear_right,1,2.16,3.12,54,77,0.96
288,09Training_rat11,Animal_1,Ear_right,1,3.48,5.64,87,140,2.16
289,09Training_rat11,Animal_1,Ear_right,1,5.72,6.0,143,149,0.28
290,09Training_rat11,Animal_1,Ear_right,1,6.48,8.16,162,203,1.68
291,09Training_rat11,Animal_1,Ear_right,1,9.64,10.72,241,267,1.08
292,09Training_rat11,Animal_1,Ear_right,1,13.56,14.92,339,372,1.36
293,09Training_rat11,Animal_1,Ear_right,1,15.16,16.12,379,402,0.96
294,09Training_rat11,Animal_1,Ear_right,1,17.16,17.52,429,437,0.36
295,09Training_rat11,Animal_1,Ear_right,1,19.88,20.4,497,509,0.52
296,09Training_rat11,Animal_1,Ear_right,1,20.68,21.0,517,524,0.32
297,09Training_rat11,Animal_1,Ear_right,1,75.04,76.76,1876,1918,1.72
298,09Training_rat11,Animal_1,Ear_right,1,77.08,77.6,1927,1939,0.52
299,09Training_rat11,Animal_1,Ear_right,1,77.64,77.76,1941,1943,0.12
300,09Training_rat11,Animal_1,Ear_right,1,78.68,79.08,1967,1976,0.4
301,09Training_rat11,Animal_1,Ear_right,1,79.12,79.16,1978,1978,0.04
302,09Training_rat11,Animal_1,Ear_right,1,79.2,79.24,1980,1980,0.04
303,09Training_rat11,Animal_1,Ear_right,1,79.48,80.0,1987,1999,0.52
304,09Training_rat11,Animal_1,Ear_right,1,81.36,84.16,2034,2103,2.8
305,09Training_rat11,Animal_1,Ear_right,1,84.28,84.4,2107,2109,0.12
306,09Training_rat11,Animal_1,Ear_right,1,86.24,86.36,2156,2158,0.12
307,09Training_rat11,Animal_1,Ear_right,1,88.4,89.0,2210,2224,0.6
308,09Training_rat11,Animal_1,Ear_right,1,175.12,175.76,4378,4393,0.64
309,09Training_rat11,Animal_1,Ear_right,1,176.56,178.8,4414,4469,2.24
310,09Training_rat11,Animal_1,Ear_right,1,179.8,180.08,4495,4501,0.28
311,09Training_rat11,Animal_1,Ear_right,2,171.96,173.8,4299,4344,1.84
312,09Training_rat11,Animal_1,Ear_right,2,173.92,174.8,4348,4369,0.88
313,09Training_rat11,Animal_1,Ear_right,4,59.92,61.72,1498,1542,1.8
314,09Training_rat11,Animal_1,Ear_right,5,26.96,28.28,674,706,1.32
315,09Training_rat11,Animal_1,Ear_right,5,57.84,58.12,1446,1452,0.28
316,09Training_rat11,Animal_1,Ear_right,6,23.48,24.32,587,607,0.84
317,09Training_rat11,Animal_1,Ear_right,6,25.96,26.52,649,662,0.56
318,09Training_rat11,Animal_1,Ear_right,6,28.68,28.8,717,719,0.12
319,09Training_rat11,Animal_1,Ear_right,6,28.84,29.08,721,726,0.24
320,09Training_rat11,Animal_1,Ear_right,6,66.84,67.04,1671,1675,0.2
321,09Training_rat11,Animal_1,Ear_right,7,29.32,29.56,733,738,0.24
322,09Training_rat11,Animal_1,Ear_right,7,67.64,67.76,1691,1693,0.12
323,09Training_rat11,Animal_1,Ear_right,7,68.04,68.2,1701,1704,0.16
324,09Training_rat11,Animal_1,Ear_right,7,70.12,71.44,1753,1785,1.32
325,09Training_rat11,Animal_1,Ear_right,8,29.84,30.16,746,753,0.32
326,09Training_rat11,Animal_1,Ear_right,8,30.36,31.16,759,778,0.8
327,09Training_rat11,Animal_1,Ear_right,8,33.88,34.44,847,860,0.56
328,09Training_rat11,Animal_1,Ear_right,9,34.68,34.88,867,871,0.2
329,09Training_rat11,Animal_1,Ear_right,9,123.44,123.84,3086,3095,0.4
330,09Training_rat11,Animal_1,Ear_right,9,128.16,135.28,3204,3381,7.12
331,09Training_rat11,Animal_1,Ear_right,9,135.48,135.52,3387,3387,0.04
332,09Training_rat11,Animal_1,Ear_right,9,135.56,135.76,3389,3393,0.2
333,09Training_rat11,Animal_1,Ear_right,9,159.08,160.8,3977,4019,1.72
334,09Training_rat11,Animal_1,Ear_right,9,161.04,161.52,4026,4037,0.48
335,09Training_rat11,Animal_1,Ear_right,10,35.04,35.52,876,887,0.48
336,09Training_rat11,Animal_1,Ear_right,10,127.2,127.92,3180,3197,0.72
337,09Training_rat11,Animal_1,Ear_right,10,144.68,145.2,3617,3629,0.52
338,09Training_rat11,Animal_1,Ear_right,10,145.76,149.48,3644,3736,3.72
339,09Training_rat11,Animal_1,Ear_right,10,156.92,157.6,3923,3939,0.68
340,09Training_rat11,Animal_1,Ear_right,10,169.4,169.64,4235,4240,0.24
