,VIDEO,ANIMAL,BODY-PART,SHAPE NAME,START TIME,END TIME,START FRAME,END FRAME,DURATION (S)
0,Test_rat09,Animal_1,Nose,1,31.72,33.6,793,839,1.88
1,Test_rat09,Animal_1,Nose,2,30.76,31.44,769,785,0.68
2,Test_rat09,Animal_1,Nose,3,30.12,30.52,753,762,0.4
3,Test_rat09,Animal_1,Nose,4,29.24,29.88,731,746,0.64
4,Test_rat09,Animal_1,Nose,5,27.76,28.96,694,723,1.2
5,Test_rat09,Animal_1,Nose,6,26.04,27.52,651,687,1.48
6,Test_rat09,Animal_1,Nose,7,24.44,25.56,611,638,1.12
7,Test_rat09,Animal_1,Nose,7,54.52,54.88,1363,1371,0.36
8,Test_rat09,Animal_1,Nose,7,55.16,55.2,1379,1379,0.04
9,Test_rat09,Animal_1,Nose,8,22.28,24.08,557,601,1.8
10,Test_rat09,Animal_1,Nose,8,53.08,53.96,1327,1348,0.88
11,Test_rat09,Animal_1,Nose,9,19.56,20.88,489,521,1.32
12,Test_rat09,Animal_1,Nose,9,21.4,22.04,535,550,0.64
13,Test_rat09,Animal_1,Nose,9,51.12,51.68,1278,1291,0.56
14,Test_rat09,Animal_1,Nose,10,8.4,8.44,210,210,0.04
15,Test_rat09,Animal_1,Nose,10,8.48,8.56,212,213,0.08
16,Test_rat09,Animal_1,Nose,10,8.72,8.92,218,222,0.2
17,Test_rat09,Animal_1,Nose,10,8.96,9.4,224,234,0.44
18,Test_rat09,Animal_1,Nose,10,10.76,11.08,269,276,0.32
19,Test_rat09,Animal_1,Nose,10,17.2,17.24,430,430,0.04
20,Test_rat09,Animal_1,Nose,10,17.32,18.32,433,457,1.0
21,Test_rat09,Animal_1,Nose,10,18.36,18.48,459,461,0.12
22,Test_rat09,Animal_1,Nose,10,18.76,19.16,469,478,0.4
23,Test_rat09,Animal_1,Nose,10,58.72,60.36,1468,1508,1.64
24,Test_rat09,Animal_1,Nose,10,60.48,60.68,1512,1516,0.2
25,Test_rat09,Animal_1,Nose,10,60.8,60.88,1520,1521,0.08
26,Test_rat09,Animal_1,Nose,10,60.92,61.04,1523,1525,0.12
27,Test_rat09,Animal_1,Nose,10,61.64,62.04,1541,1550,0.4
28,Test_rat09,Animal_1,Nose,10,63.24,64.84,1581,1620,1.6
29,Test_rat09,Animal_1,Nose,11,7.8,8.12,195,202,0.32
30,Test_rat09,Animal_1,Nose,11,65.08,65.48,1627,1636,0.4
31,Test_rat09,Animal_1,Nose,12,1.96,2.56,49,63,0.6
32,Test_rat09,Animal_1,Nose,12,7.0,7.08,175,176,0.08
33,Test_rat09,Animal_1,Nose,12,7.12,7.16,178,178,0.04
34,Test_rat09,Animal_1,Nose,12,7.28,7.44,182,185,0.16
35,Test_rat09,Animal_1,Nose,12,65.6,66.12,1640,1652,0.52
36,Test_rat09,Animal_1,Nose,13,3.12,4.64,78,115,1.52
37,Test_rat09,Animal_1,Nose,13,4.96,5.12,124,127,0.16
38,Test_rat09,Animal_1,Nose,13,66.28,67.36,1657,1683,1.08
39,Test_rat09,Animal_1,Nose,13,77.88,78.32,1947,1957,0.44
40,Test_rat09,Animal_1,Nose,14,47.24,47.64,1181,1190,0.4
41,Test_rat09,Animal_1,Nose,15,46.16,46.88,1154,1171,0.72
42,Test_rat09,Animal_1,Nose,16,43.28,44.04,1082,1100,0.76
43,Test_rat09,Animal_1,Nose,16,81.96,82.68,2049,2066,0.72
44,Test_rat09,Animal_1,Nose,16,82.76,83.0,2069,2074,0.24
45,Test_rat09,Animal_1,Nose,17,39.76,40.28,994,1006,0.52
46,Test_rat09,Animal_1,Nose,17,83.48,84.12,2087,2102,0.64
47,Test_rat09,Animal_1,Nose,17,84.48,84.52,2112,2112,0.04
48,Test_rat09,Animal_1,Nose,18,33.92,34.92,848,872,1.0
49,Test_rat09,Animal_1,Nose,18,37.6,38.56,940,963,0.96
50,Test_rat09,Animal_1,Nose,18,39.08,39.44,977,985,0.36
51,04Training_rat18,Animal_1,Nose,1,29.2,29.6,730,739,0.4
52,04Training_rat18,Animal_1,Nose,1,29.72,29.84,743,745,0.12
53,04Training_rat18,Animal_1,Nose,1,29.88,29.92,747,747,0.04
54,04Training_rat18,Animal_1,Nose,1,30.4,30.6,760,764,0.2
55,04Training_rat18,Animal_1,Nose,2,31.76,31.92,794,797,0.16
56,04Training_rat18,Animal_1,Nose,5,19.36,19.64,484,490,0.28
57,04Training_rat18,Animal_1,Nose,5,19.68,19.8,492,494,0.12
58,04Training_rat18,Animal_1,Nose,5,24.4,25.28,610,631,0.88
59,04Training_rat18,Animal_1,Nose,5,26.16,26.72,654,667,0.56
60,04Training_rat18,Animal_1,Nose,6,17.88,18.44,447,460,0.56
61,04Training_rat18,Animal_1,Nose,6,18.48,18.52,462,462,0.04
62,04Training_rat18,Animal_1,Nose,6,18.8,19.0,470,474,0.2
63,04Training_rat18,Animal_1,Nose,6,20.88,20.96,522,523,0.08
64,04Training_rat18,Animal_1,Nose,6,21.0,21.04,525,525,0.04
65,04Training_rat18,Animal_1,Nose,6,22.72,22.8,568,569,0.08
66,04Training_rat18,Animal_1,Nose,6,23.2,23.24,580,580,0.04
67,04Training_rat18,Animal_1,Nose,7,17.56,17.6,439,439,0.04
68,04Training_rat18,Animal_1,Nose,7,17.68,17.76,442,443,0.08
69,04Training_rat18,Animal_1,Nose,9,15.88,16.0,397,399,0.12
70,04Training_rat18,Animal_1,Nose,9,16.24,16.6,406,414,0.36
71,04Training_rat18,Animal_1,Nose,10,14.64,14.68,366,366,0.04
72,04Training_rat18,Animal_1,Nose,10,15.0,15.52,375,387,0.52
73,04Training_rat18,Animal_1,Nose,13,6.72,8.2,168,204,1.48
74,04Training_rat18,Animal_1,Nose,13,8.48,9.4,212,234,0.92
75,04Training_rat18,Animal_1,Nose,14,3.36,3.68,84,91,0.32
76,04Training_rat18,Animal_1,Nose,14,5.92,6.24,148,155,0.32
77,04Training_rat18,Animal_1,Nose,14,6.32,6.44,158,160,0.12
78,04Training_rat18,Animal_1,Nose,15,0.8,1.2,20,29,0.4
79,04Training_rat18,Animal_1,Nose,15,1.36,1.76,34,43,0.4
80,04Training_rat18,Animal_1,Nose,15,2.24,2.8,56,69,0.56
81,04Training_rat30,Animal_1,Nose,1,4.24,4.4,106,109,0.16
82,04Training_rat30,Animal_1,Nose,1,4.56,4.76,114,118,0.2
83,04Training_rat30,Animal_1,Nose,2,2.96,3.84,74,95,0.88
84,04Training_rat30,Animal_1,Nose,3,1.52,1.76,38,43,0.24
85,04Training_rat30,Animal_1,Nose,3,1.84,1.92,46,47,0.08
86,04Training_rat30,Animal_1,Nose,3,2.0,2.64,50,65,0.64
87,05Training_rat22,Animal_1,Nose,1,20.76,20.96,519,523,0.2
88,05Training_rat22,Animal_1,Nose,1,21.0,21.48,525,536,0.48
89,05Training_rat22,Animal_1,Nose,1,21.88,23.12,547,577,1.24
90,05Training_rat22,Animal_1,Nose,1,23.2,24.04,580,600,0.84
91,05Training_rat22,Animal_1,Nose,1,24.4,24.64,610,615,0.24
92,05Training_rat22,Animal_1,Nose,1,26.4,27.36,660,683,0.96
93,05Training_rat22,Animal_1,Nose,1,27.4,29.08,685,726,1.68
94,05Training_rat22,Animal_1,Nose,1,35.28,35.52,882,887,0.24
95,05Training_rat22,Animal_1,Nose,1,35.64,36.44,891,910,0.8
96,05Training_rat22,Animal_1,Nose,1,74.28,75.16,1857,1878,0.88
97,05Training_rat22,Animal_1,Nose,1,75.44,76.04,1886,1900,0.6
98,05Training_rat22,Animal_1,Nose,1,76.12,81.04,1903,2025,4.92
99,05Training_rat22,Animal_1,Nose,1,88.32,92.56,2208,2313,4.24
100,05Training_rat22,Animal_1,Nose,1,92.92,93.12,2323,2327,0.2
101,05Training_rat22,Animal_1,Nose,1,95.56,95.92,2389,2397,0.36
102,05Training_rat22,Animal_1,Nose,1,96.6,96.64,2415,2415,0.04
103,05Training_rat22,Animal_1,Nose,1,96.72,97.24,2418,2430,0.52
104,05Training_rat22,Animal_1,Nose,1,97.32,98.24,2433,2455,0.92
105,05Training_rat22,Animal_1,Nose,1,99.48,100.96,2487,2523,1.48
106,05Training_rat22,Animal_1,Nose,1,101.36,102.12,2534,2552,0.76
107,05Training_rat22,Animal_1,Nose,1,102.32,102.4,2558,2559,0.08
108,05Training_rat22,Animal_1,Nose,1,102.84,107.4,2571,2684,4.56
109,05Training_rat22,Animal_1,Nose,1,107.44,107.52,2686,2687,0.08
110,05Training_rat22,Animal_1,Nose,1,107.56,109.04,2689,2725,1.48
111,05Training_rat22,Animal_1,Nose,1,110.92,110.96,2773,2773,0.04
112,05Training_rat22,Animal_1,Nose,1,111.32,111.56,2783,2788,0.24
113,05Training_rat22,Animal_1,Nose,1,111.64,112.52,2791,2812,0.88
114,05Training_rat22,Animal_1,Nose,1,112.76,113.68,2819,2841,0.92
115,05Training_rat22,Animal_1,Nose,1,113.72,114.44,2843,2860,0.72
116,05Training_rat22,Animal_1,Nose,1,114.76,114.84,2869,2870,0.08
117,05Training_rat22,Animal_1,Nose,1,155.52,155.56,3888,3888,0.04
118,05Training_rat22,Animal_1,Nose,1,155.76,155.92,3894,3897,0.16
119,05Training_rat22,Animal_1,Nose,1,156.0,156.28,3900,3906,0.28
120,05Training_rat22,Animal_1,Nose,1,156.32,156.72,3908,3917,0.4
121,05Training_rat22,Animal_1,Nose,1,156.76,156.8,3919,3919,0.04
122,05Training_rat22,Animal_1,Nose,1,157.0,162.0,3925,4049,5.0
123,05Training_rat22,Animal_1,Nose,1,162.12,162.16,4053,4053,0.04
124,05Training_rat22,Animal_1,Nose,1,163.96,164.68,4099,4116,0.72
125,05Training_rat22,Animal_1,Nose,1,164.72,164.76,4118,4118,0.04
126,05Training_rat22,Animal_1,Nose,1,165.16,167.56,4129,4188,2.4
127,05Training_rat22,Animal_1,Nose,1,167.92,168.24,4198,4205,0.32
128,05Training_rat22,Animal_1,Nose,1,168.4,168.44,4210,4210,0.04
129,05Training_rat22,Animal_1,Nose,1,168.56,168.84,4214,4220,0.28
130,05Training_rat22,Animal_1,Nose,1,169.16,169.32,4229,4232,0.16
131,05Training_rat22,Animal_1,Nose,1,169.56,169.68,4239,4241,0.12
132,05Training_rat22,Animal_1,Nose,1,170.84,170.92,4271,4272,0.08
133,05Training_rat22,Animal_1,Nose,1,172.76,173.0,4319,4324,0.24
134,05Training_rat22,Animal_1,Nose,1,173.08,173.12,4327,4327,0.04
135,05Training_rat22,Animal_1,Nose,1,173.16,173.24,4329,4330,0.08
136,05Training_rat22,Animal_1,Nose,1,173.28,173.4,4332,4334,0.12
137,05Training_rat22,Animal_1,Nose,1,173.56,173.68,4339,4341,0.12
138,05Training_rat22,Animal_1,Nose,1,173.72,173.76,4343,4343,0.04
139,05Training_rat22,Animal_1,Nose,1,173.8,173.84,4345,4345,0.04
140,05Training_rat22,Animal_1,Nose,1,174.24,174.8,4356,4369,0.56
141,05Training_rat22,Animal_1,Nose,1,174.84,174.96,4371,4373,0.12
142,05Training_rat22,Animal_1,Nose,1,175.0,175.04,4375,4375,0.04
143,05Training_rat22,Animal_1,Nose,1,175.16,175.28,4379,4381,0.12
144,05Training_rat22,Animal_1,Nose,1,175.32,175.44,4383,4385,0.12
145,05Training_rat22,Animal_1,Nose,1,175.6,175.68,4390,4391,0.08
146,05Training_rat22,Animal_1,Nose,1,175.76,175.88,4394,4396,0.12
147,05Training_rat22,Animal_1,Nose,1,176.0,176.88,4400,4421,0.88
148,05Training_rat22,Animal_1,Nose,1,176.92,177.0,4423,4424,0.08
149,05Training_rat22,Animal_1,Nose,1,177.04,177.08,4426,4426,0.04
150,05Training_rat22,Animal_1,Nose,1,177.12,177.2,4428,4429,0.08
151,05Training_rat22,Animal_1,Nose,1,179.72,180.08,4493,4501,0.36
152,05Training_rat22,Animal_1,Nose,2,62.48,62.56,1562,1563,0.08
153,05Training_rat22,Animal_1,Nose,2,62.6,64.68,1565,1616,2.08
154,05Training_rat22,Animal_1,Nose,2,64.76,65.04,1619,1625,0.28
155,05Training_rat22,Animal_1,Nose,2,65.24,66.12,1631,1652,0.88
156,05Training_rat22,Animal_1,Nose,2,66.16,67.2,1654,1679,1.04
157,05Training_rat22,Animal_1,Nose,2,67.88,68.2,1697,1704,0.32
158,05Training_rat22,Animal_1,Nose,2,68.24,73.44,1706,1835,5.2
159,05Training_rat22,Animal_1,Nose,2,117.08,117.12,2927,2927,0.04
160,05Training_rat22,Animal_1,Nose,2,117.48,117.6,2937,2939,0.12
161,05Training_rat22,Animal_1,Nose,2,117.68,117.76,2942,2943,0.08
162,05Training_rat22,Animal_1,Nose,2,121.64,121.68,3041,3041,0.04
163,05Training_rat22,Animal_1,Nose,2,121.84,121.92,3046,3047,0.08
164,05Training_rat22,Animal_1,Nose,4,9.56,9.72,239,242,0.16
165,05Training_rat22,Animal_1,Nose,4,9.84,10.64,246,265,0.8
166,05Training_rat22,Animal_1,Nose,4,13.48,13.88,337,346,0.4
167,05Training_rat22,Animal_1,Nose,4,13.92,14.0,348,349,0.08
168,05Training_rat22,Animal_1,Nose,4,18.48,18.8,462,469,0.32
169,05Training_rat22,Animal_1,Nose,5,14.4,14.72,360,367,0.32
170,05Training_rat22,Animal_1,Nose,5,14.8,14.92,370,372,0.12
171,05Training_rat22,Animal_1,Nose,5,15.16,15.64,379,390,0.48
172,05Training_rat22,Animal_1,Nose,5,15.76,16.0,394,399,0.24
173,05Training_rat22,Animal_1,Nose,6,51.64,52.52,1291,1312,0.88
174,05Training_rat22,Animal_1,Nose,6,53.92,54.08,1348,1351,0.16
175,05Training_rat22,Animal_1,Nose,6,54.12,55.32,1353,1382,1.2
176,05Training_rat22,Animal_1,Nose,6,55.48,55.84,1387,1395,0.36
177,05Training_rat22,Animal_1,Nose,6,59.88,60.4,1497,1509,0.52
178,05Training_rat22,Animal_1,Nose,6,141.68,141.72,3542,3542,0.04
179,05Training_rat22,Animal_1,Nose,6,141.88,142.28,3547,3556,0.4
180,05Training_rat22,Animal_1,Nose,6,142.32,142.56,3558,3563,0.24
181,05Training_rat22,Animal_1,Nose,6,142.84,143.16,3571,3578,0.32
182,05Training_rat22,Animal_1,Nose,7,50.52,51.0,1263,1274,0.48
183,05Training_rat22,Animal_1,Nose,7,143.52,144.24,3588,3605,0.72
184,05Training_rat22,Animal_1,Nose,7,144.28,144.32,3607,3607,0.04
185,05Training_rat22,Animal_1,Nose,7,146.92,147.12,3673,3677,0.2
186,05Training_rat22,Animal_1,Nose,7,147.16,147.32,3679,3682,0.16
187,05Training_rat22,Animal_1,Nose,9,2.88,5.36,72,133,2.48
188,05Training_rat22,Animal_1,Nose,10,128.92,129.12,3223,3227,0.2
189,05Training_rat22,Animal_1,Nose,10,133.96,134.36,3349,3358,0.4
190,05Training_rat22,Animal_1,Nose,10,134.44,134.6,3361,3364,0.16
191,05Training_rat22,Animal_1,Nose,10,135.96,136.08,3399,3401,0.12
192,05Training_rat22,Animal_1,Nose,10,136.2,136.4,3405,3409,0.2
193,05Training_rat22,Animal_1,Nose,11,128.48,128.56,3212,3213,0.08
194,05Training_rat22,Animal_1,Nose,15,39.52,41.76,988,1043,2.24
195,05Training_rat22,Animal_1,Nose,16,42.36,42.96,1059,1073,0.6
196,05Training_rat22,Animal_1,Nose,18,81.4,84.28,2035,2106,2.88
197,05Training_rat22,Animal_1,Nose,18,95.08,95.36,2377,2383,0.28
198,Test_rat21,Animal_1,Nose,1,26.68,27.0,667,674,0.32
199,Test_rat21,Animal_1,Nose,1,32.32,32.64,808,815,0.32
200,Test_rat21,Animal_1,Nose,1,32.68,34.68,817,866,2.0
201,Test_rat21,Animal_1,Nose,1,34.84,38.28,871,956,3.44
202,Test_rat21,Animal_1,Nose,1,72.76,73.12,1819,1827,0.36
203,Test_rat21,Animal_1,Nose,1,73.48,73.56,1837,1838,0.08
204,Test_rat21,Animal_1,Nose,1,73.6,74.36,1840,1858,0.76
205,Test_rat21,Animal_1,Nose,1,74.72,75.84,1868,1895,1.12
206,Test_rat21,Animal_1,Nose,1,80.36,80.44,2009,2010,0.08
207,Test_rat21,Animal_1,Nose,1,80.56,80.76,2014,2018,0.2
208,Test_rat21,Animal_1,Nose,1,80.8,80.84,2020,2020,0.04
209,Test_rat21,Animal_1,Nose,1,81.08,81.16,2027,2028,0.08
210,Test_rat21,Animal_1,Nose,1,81.2,81.44,2030,2035,0.24
211,Test_rat21,Animal_1,Nose,1,81.56,81.68,2039,2041,0.12
212,Test_rat21,Animal_1,Nose,1,81.8,82.48,2045,2061,0.68
213,Test_rat21,Animal_1,Nose,1,82.52,83.04,2063,2075,0.52
214,Test_rat21,Animal_1,Nose,1,89.96,90.08,2249,2251,0.12
215,Test_rat21,Animal_1,Nose,2,27.2,27.24,680,680,0.04
216,Test_rat21,Animal_1,Nose,2,27.36,27.6,684,689,0.24
217,Test_rat21,Animal_1,Nose,2,27.84,28.36,696,708,0.52
218,Test_rat21,Animal_1,Nose,4,67.84,68.6,1696,1714,0.76
219,Test_rat21,Animal_1,Nose,4,69.32,69.6,1733,1739,0.28
220,Test_rat21,Animal_1,Nose,4,69.64,69.68,1741,1741,0.04
221,Test_rat21,Animal_1,Nose,5,65.76,67.24,1644,1680,1.48
222,Test_rat21,Animal_1,Nose,6,8.68,10.68,217,266,2.0
223,Test_rat21,Animal_1,Nose,6,10.76,11.2,269,279,0.44
224,Test_rat21,Animal_1,Nose,6,11.24,11.28,281,281,0.04
225,Test_rat21,Animal_1,Nose,6,12.2,12.76,305,318,0.56
226,Test_rat21,Animal_1,Nose,6,62.16,62.52,1554,1562,0.36
227,Test_rat21,Animal_1,Nose,6,62.56,62.72,1564,1567,0.16
228,Test_rat21,Animal_1,Nose,6,62.76,63.08,1569,1576,0.32
229,Test_rat21,Animal_1,Nose,7,5.88,5.92,147,147,0.04
230,Test_rat21,Animal_1,Nose,7,6.0,6.04,150,150,0.04
231,Test_rat21,Animal_1,Nose,7,6.08,6.52,152,162,0.44
232,Test_rat21,Animal_1,Nose,7,6.6,6.76,165,168,0.16
233,Test_rat21,Animal_1,Nose,7,6.84,6.96,171,173,0.12
234,Test_rat21,Animal_1,Nose,8,4.16,5.72,104,142,1.56
235,Test_rat21,Animal_1,Nose,13,46.08,46.32,1152,1157,0.24
236,Test_rat21,Animal_1,Nose,13,46.4,47.32,1160,1182,0.92
237,Test_rat21,Animal_1,Nose,13,51.96,55.0,1299,1374,3.04
238,Test_rat21,Animal_1,Nose,13,55.92,55.96,1398,1398,0.04
239,Test_rat21,Animal_1,Nose,13,56.04,56.28,1401,1406,0.24
240,Test_rat21,Animal_1,Nose,15,45.12,45.28,1128,1131,0.16
241,Test_rat21,Animal_1,Nose,16,42.28,44.68,1057,1116,2.4
242,Test_rat21,Animal_1,Nose,17,21.0,21.6,525,539,0.6
243,Test_rat21,Animal_1,Nose,18,19.16,20.12,479,502,0.96
244,Test_rat21,Animal_1,Nose,18,22.84,23.28,571,581,0.44
245,Test_rat21,Animal_1,Nose,18,24.88,25.92,622,647,1.04
246,Test_rat21,Animal_1,Nose,18,76.32,77.6,1908,1939,1.28
247,Test_rat21,Animal_1,Nose,18,79.08,80.04,1977,2000,0.96
248,04Training_rat24,Animal_1,Nose,1,3.76,4.0,94,99,0.24
249,04Training_rat24,Animal_1,Nose,1,4.24,4.28,106,106,0.04
250,04Training_rat24,Animal_1,Nose,2,3.08,3.16,77,78,0.08
251,04Training_rat24,Animal_1,Nose,2,3.2,3.48,80,86,0.28
252,04Training_rat24,Animal_1,Nose,3,2.36,2.84,59,70,0.48
253,01Training_rat27,Animal_1,Nose,1,63.64,65.16,1591,1628,1.52
254,01Training_rat27,Animal_1,Nose,1,65.56,66.76,1639,1668,1.2
255,01Training_rat27,Animal_1,Nose,1,68.92,69.84,1723,1745,0.92
256,01Training_rat27,Animal_1,Nose,1,71.28,71.44,1782,1785,0.16
257,01Training_rat27,Animal_1,Nose,1,71.88,72.92,1797,1822,1.04
258,01Training_rat27,Animal_1,Nose,2,59.48,59.88,1487,1496,0.4
259,01Training_rat27,Animal_1,Nose,2,60.0,60.04,1500,1500,0.04
260,01Training_rat27,Animal_1,Nose,2,60.08,60.12,1502,1502,0.04
261,01Training_rat27,Animal_1,Nose,2,60.28,60.64,1507,1515,0.36
262,01Training_rat27,Animal_1,Nose,2,61.6,61.84,1540,1545,0.24
263,01Training_rat27,Animal_1,Nose,2,86.0,86.52,2150,2162,0.52
264,01Training_rat27,Animal_1,Nose,2,86.64,87.0,2166,2174,0.36
265,01Training_rat27,Animal_1,Nose,3,87.76,87.96,2194,2198,0.2
266,01Training_rat27,Animal_1,Nose,3,88.0,88.52,2200,2212,0.52
267,01Training_rat27,Animal_1,Nose,3,89.48,89.72,2237,2242,0.24
268,01Training_rat27,Animal_1,Nose,3,89.76,89.84,2244,2245,0.08
269,01Training_rat27,Animal_1,Nose,3,91.88,92.16,2297,2303,0.28
270,01Training_rat27,Animal_1,Nose,3,92.28,92.64,2307,2315,0.36
271,01Training_rat27,Animal_1,Nose,4,57.4,58.12,1435,1452,0.72
272,01Training_rat27,Animal_1,Nose,5,55.96,56.04,1399,1400,0.08
273,01Training_rat27,Animal_1,Nose,5,56.36,57.08,1409,1426,0.72
274,01Training_rat27,Animal_1,Nose,6,54.0,54.84,1350,1370,0.84
275,01Training_rat27,Animal_1,Nose,6,165.64,165.76,4141,4143,0.12
276,01Training_rat27,Animal_1,Nose,6,165.88,166.48,4147,4161,0.6
277,01Training_rat27,Animal_1,Nose,6,167.08,167.56,4177,4188,0.48
278,01Training_rat27,Animal_1,Nose,6,169.0,169.52,4225,4237,0.52
279,01Training_rat27,Animal_1,Nose,7,49.28,49.92,1232,1247,0.64
280,01Training_rat27,Animal_1,Nose,7,179.84,180.08,4496,4501,0.24
281,01Training_rat27,Animal_1,Nose,8,0.0,0.16,0,3,0.16
282,01Training_rat27,Animal_1,Nose,8,0.4,0.76,10,18,0.36
283,01Training_rat27,Animal_1,Nose,8,1.56,2.28,39,56,0.72
284,01Training_rat27,Animal_1,Nose,8,6.52,6.68,163,166,0.16
285,01Training_rat27,Animal_1,Nose,8,6.72,7.0,168,174,0.28
286,01Training_rat27,Animal_1,Nose,8,47.48,47.72,1187,1192,0.24
287,01Training_rat27,Animal_1,Nose,8,48.16,48.76,1204,1218,0.6
288,01Training_rat27,Animal_1,Nose,8,156.32,156.4,3908,3909,0.08
289,01Training_rat27,Animal_1,Nose,8,157.28,158.96,3932,3973,1.68
290,01Training_rat27,Animal_1,Nose,8,160.28,161.32,4007,4032,1.04
291,01Training_rat27,Animal_1,Nose,9,2.76,4.16,69,103,1.4
292,01Training_rat27,Animal_1,Nose,9,11.08,12.84,277,320,1.76
293,01Training_rat27,Animal_1,Nose,9,40.64,41.48,1016,1036,0.84
294,01Training_rat27,Animal_1,Nose,9,42.2,42.48,1055,1061,0.28
295,01Training_rat27,Animal_1,Nose,9,43.72,44.2,1093,1104,0.48
296,01Training_rat27,Animal_1,Nose,9,45.12,45.24,1128,1130,0.12
297,01Training_rat27,Animal_1,Nose,9,45.6,45.76,1140,1143,0.16
298,01Training_rat27,Animal_1,Nose,9,46.52,46.6,1163,1164,0.08
299,01Training_rat27,Animal_1,Nose,9,109.32,109.48,2733,2736,0.16
300,01Training_rat27,Animal_1,Nose,9,110.24,111.84,2756,2795,1.6
301,01Training_rat27,Animal_1,Nose,9,155.2,155.8,3880,3894,0.6
302,01Training_rat27,Animal_1,Nose,10,13.4,13.84,335,345,0.44
303,01Training_rat27,Animal_1,Nose,10,105.56,106.0,2639,2649,0.44
304,01Training_rat27,Animal_1,Nose,10,151.68,153.2,3792,3829,1.52
305,01Training_rat27,Animal_1,Nose,10,153.48,154.2,3837,3854,0.72
306,01Training_rat27,Animal_1,Nose,11,14.08,14.56,352,363,0.48
307,01Training_rat27,Animal_1,Nose,11,33.48,33.8,837,844,0.32
308,01Training_rat27,Animal_1,Nose,11,36.8,36.84,920,920,0.04
309,01Training_rat27,Animal_1,Nose,11,103.76,103.96,2594,2598,0.2
310,01Training_rat27,Animal_1,Nose,11,104.2,104.24,2605,2605,0.04
311,01Training_rat27,Animal_1,Nose,11,105.0,105.28,2625,2631,0.28
312,01Training_rat27,Animal_1,Nose,11,144.56,145.04,3614,3625,0.48
313,01Training_rat27,Animal_1,Nose,11,145.32,146.52,3633,3662,1.2
314,01Training_rat27,Animal_1,Nose,11,146.6,146.72,3665,3667,0.12
315,01Training_rat27,Animal_1,Nose,11,146.76,147.04,3669,3675,0.28
316,01Training_rat27,Animal_1,Nose,12,14.96,17.8,374,444,2.84
317,01Training_rat27,Animal_1,Nose,12,17.84,17.88,446,446,0.04
318,01Training_rat27,Animal_1,Nose,12,17.92,18.0,448,449,0.08
319,01Training_rat27,Animal_1,Nose,12,101.92,103.2,2548,2579,1.28
320,01Training_rat27,Animal_1,Nose,13,32.08,32.16,802,803,0.08
321,01Training_rat27,Animal_1,Nose,14,23.36,24.32,584,607,0.96
322,01Training_rat27,Animal_1,Nose,14,29.24,30.24,731,755,1.0
323,01Training_rat27,Animal_1,Nose,14,30.52,31.52,763,787,1.0
324,01Training_rat27,Animal_1,Nose,14,31.6,31.68,790,791,0.08
325,01Training_rat27,Animal_1,Nose,15,24.64,25.08,616,626,0.44
326,01Training_rat27,Animal_1,Nose,17,78.08,78.8,1952,1969,0.72
327,01Training_rat27,Animal_1,Nose,17,78.92,78.96,1973,1973,0.04
328,01Training_rat27,Animal_1,Nose,17,79.04,79.08,1976,1976,0.04
329,01Training_rat27,Animal_1,Nose,17,79.12,79.6,1978,1989,0.48
330,01Training_rat27,Animal_1,Nose,17,79.76,80.36,1994,2008,0.6
331,01Training_rat27,Animal_1,Nose,17,81.64,82.0,2041,2049,0.36
332,01Training_rat27,Animal_1,Nose,18,73.48,74.04,1837,1850,0.56
333,01Training_rat27,Animal_1,Nose,18,82.92,83.0,2073,2074,0.08
334,01Training_rat27,Animal_1,Nose,18,83.08,83.12,2077,2077,0.04
335,01Training_rat27,Animal_1,Nose,18,83.6,83.64,2090,2090,0.04
336,01Training_rat27,Animal_1,Nose,18,83.88,84.24,2097,2105,0.36
337,10Training_rat13,Animal_1,Nose,1,0.68,0.72,17,17,0.04
338,10Training_rat13,Animal_1,Nose,1,1.12,1.36,28,33,0.24
339,10Training_rat13,Animal_1,Nose,1,3.0,3.04,75,75,0.04
340,10Training_rat13,Animal_1,Nose,1,3.32,3.4,83,84,0.08
341,10Training_rat13,Animal_1,Nose,1,3.44,3.48,86,86,0.04
342,10Training_rat13,Animal_1,Nose,1,3.56,3.72,89,92,0.16
343,10Training_rat13,Animal_1,Nose,1,5.32,5.36,133,133,0.04
344,10Training_rat13,Animal_1,Nose,1,5.88,5.92,147,147,0.04
345,10Training_rat13,Animal_1,Nose,1,6.0,6.04,150,150,0.04
346,10Training_rat13,Animal_1,Nose,1,6.16,6.6,154,164,0.44
347,10Training_rat13,Animal_1,Nose,1,6.8,6.88,170,171,0.08
348,10Training_rat13,Animal_1,Nose,2,2.04,2.32,51,57,0.28
349,10Training_rat13,Animal_1,Nose,2,2.68,2.76,67,68,0.08
350,10Training_rat07,Animal_1,Nose,1,2.2,2.8,55,69,0.6
351,10Training_rat07,Animal_1,Nose,1,3.04,3.12,76,77,0.08
352,10Training_rat07,Animal_1,Nose,1,3.24,3.4,81,84,0.16
353,10Training_rat07,Animal_1,Nose,1,3.44,3.56,86,88,0.12
354,10Training_rat07,Animal_1,Nose,1,3.6,3.72,90,92,0.12
355,09Training_rat05,Animal_1,Nose,1,11.44,11.52,286,287,0.08
356,09Training_rat05,Animal_1,Nose,1,11.56,11.64,289,290,0.08
357,09Training_rat05,Animal_1,Nose,15,3.04,3.64,76,90,0.6
