,VIDEO,ANIMAL,BODY-PART,SHAPE NAME,START TIME,END TIME,START FRAME,END FRAME,DURATION (S)
0,Test_rat09,Animal_1,Ear_left,1,31.96,33.76,799,843,1.8
1,Test_rat09,Animal_1,Ear_left,2,30.88,31.68,772,791,0.8
2,Test_rat09,Animal_1,Ear_left,3,30.16,30.68,754,766,0.52
3,Test_rat09,Animal_1,Ear_left,4,29.4,30.0,735,749,0.6
4,Test_rat09,Animal_1,Ear_left,5,27.88,29.12,697,727,1.24
5,Test_rat09,Animal_1,Ear_left,6,26.2,27.64,655,690,1.44
6,Test_rat09,Animal_1,Ear_left,7,24.56,25.08,614,626,0.52
7,Test_rat09,Animal_1,Ear_left,7,25.24,25.6,631,639,0.36
8,Test_rat09,Animal_1,Ear_left,7,54.6,55.28,1365,1381,0.68
9,Test_rat09,Animal_1,Ear_left,8,22.72,24.28,568,606,1.56
10,Test_rat09,Animal_1,Ear_left,8,53.12,54.28,1328,1356,1.16
11,Test_rat09,Animal_1,Ear_left,9,19.8,21.0,495,524,1.2
12,Test_rat09,Animal_1,Ear_left,9,21.32,22.08,533,551,0.76
13,Test_rat09,Animal_1,Ear_left,9,51.12,51.76,1278,1293,0.64
14,Test_rat09,Animal_1,Ear_left,9,58.44,58.48,1461,1461,0.04
15,Test_rat09,Animal_1,Ear_left,10,8.4,9.6,210,239,1.2
16,Test_rat09,Animal_1,Ear_left,10,9.84,9.96,246,248,0.12
17,Test_rat09,Animal_1,Ear_left,10,10.72,11.12,268,277,0.4
18,Test_rat09,Animal_1,Ear_left,10,17.24,18.6,431,464,1.36
19,Test_rat09,Animal_1,Ear_left,10,18.64,19.2,466,479,0.56
20,Test_rat09,Animal_1,Ear_left,10,58.8,61.04,1470,1525,2.24
21,Test_rat09,Animal_1,Ear_left,10,61.48,62.24,1537,1555,0.76
22,Test_rat09,Animal_1,Ear_left,10,63.24,65.0,1581,1624,1.76
23,Test_rat09,Animal_1,Ear_left,11,7.8,8.16,195,203,0.36
24,Test_rat09,Animal_1,Ear_left,11,65.2,65.56,1630,1638,0.36
25,Test_rat09,Animal_1,Ear_left,12,2.0,2.96,50,73,0.96
26,Test_rat09,Animal_1,Ear_left,12,7.04,7.64,176,190,0.6
27,Test_rat09,Animal_1,Ear_left,12,65.8,66.2,1645,1654,0.4
28,Test_rat09,Animal_1,Ear_left,13,3.28,5.32,82,132,2.04
29,Test_rat09,Animal_1,Ear_left,13,66.44,67.64,1661,1690,1.2
30,Test_rat09,Animal_1,Ear_left,13,77.8,78.4,1945,1959,0.6
31,Test_rat09,Animal_1,Ear_left,14,47.36,47.8,1184,1194,0.44
32,Test_rat09,Animal_1,Ear_left,15,46.28,47.0,1157,1174,0.72
33,Test_rat09,Animal_1,Ear_left,16,43.56,44.88,1089,1121,1.32
34,Test_rat09,Animal_1,Ear_left,16,82.08,83.12,2052,2077,1.04
35,Test_rat09,Animal_1,Ear_left,17,40.04,40.48,1001,1011,0.44
36,Test_rat09,Animal_1,Ear_left,17,83.56,84.84,2089,2120,1.28
37,Test_rat09,Animal_1,Ear_left,18,34.08,35.0,852,874,0.92
38,Test_rat09,Animal_1,Ear_left,18,37.84,39.52,946,987,1.68
39,04Training_rat18,Animal_1,Ear_left,1,29.32,29.96,733,748,0.64
40,04Training_rat18,Animal_1,Ear_left,1,30.4,30.6,760,764,0.2
41,04Training_rat18,Animal_1,Ear_left,1,31.92,32.0,798,799,0.08
42,04Training_rat18,Animal_1,Ear_left,2,30.76,30.84,769,770,0.08
43,04Training_rat18,Animal_1,Ear_left,2,30.88,31.0,772,774,0.12
44,04Training_rat18,Animal_1,Ear_left,2,31.76,31.8,794,794,0.04
45,04Training_rat18,Animal_1,Ear_left,6,18.0,18.36,450,458,0.36
46,04Training_rat18,Animal_1,Ear_left,6,18.76,19.16,469,478,0.4
47,04Training_rat18,Animal_1,Ear_left,6,20.88,21.24,522,530,0.36
48,04Training_rat18,Animal_1,Ear_left,6,22.68,23.2,567,579,0.52
49,04Training_rat18,Animal_1,Ear_left,6,27.2,27.24,680,680,0.04
50,04Training_rat18,Animal_1,Ear_left,7,17.52,17.6,438,439,0.08
51,04Training_rat18,Animal_1,Ear_left,7,17.64,17.8,441,444,0.16
52,04Training_rat18,Animal_1,Ear_left,8,17.24,17.32,431,432,0.08
53,04Training_rat18,Animal_1,Ear_left,9,15.92,16.76,398,418,0.84
54,04Training_rat18,Animal_1,Ear_left,10,15.04,15.56,376,388,0.52
55,04Training_rat18,Animal_1,Ear_left,13,6.8,9.6,170,239,2.8
56,04Training_rat18,Animal_1,Ear_left,14,3.44,3.84,86,95,0.4
57,04Training_rat18,Animal_1,Ear_left,14,5.92,6.56,148,163,0.64
58,04Training_rat18,Animal_1,Ear_left,15,0.96,3.12,24,77,2.16
59,04Training_rat30,Animal_1,Ear_left,1,4.44,4.92,111,122,0.48
60,04Training_rat30,Animal_1,Ear_left,2,3.04,4.16,76,103,1.12
61,04Training_rat30,Animal_1,Ear_left,3,1.84,2.8,46,69,0.96
62,05Training_rat22,Animal_1,Ear_left,1,21.0,21.56,525,538,0.56
63,05Training_rat22,Animal_1,Ear_left,1,21.68,24.08,542,601,2.4
64,05Training_rat22,Animal_1,Ear_left,1,24.32,24.6,608,614,0.28
65,05Training_rat22,Animal_1,Ear_left,1,26.36,29.16,659,728,2.8
66,05Training_rat22,Animal_1,Ear_left,1,35.32,36.52,883,912,1.2
67,05Training_rat22,Animal_1,Ear_left,1,74.4,81.24,1860,2030,6.84
68,05Training_rat22,Animal_1,Ear_left,1,84.6,84.92,2115,2122,0.32
69,05Training_rat22,Animal_1,Ear_left,1,84.96,85.04,2124,2125,0.08
70,05Training_rat22,Animal_1,Ear_left,1,85.12,86.92,2128,2172,1.8
71,05Training_rat22,Animal_1,Ear_left,1,87.0,87.04,2175,2175,0.04
72,05Training_rat22,Animal_1,Ear_left,1,87.28,87.44,2182,2185,0.16
73,05Training_rat22,Animal_1,Ear_left,1,88.28,93.2,2207,2329,4.92
74,05Training_rat22,Animal_1,Ear_left,1,95.44,96.04,2386,2400,0.6
75,05Training_rat22,Animal_1,Ear_left,1,96.36,98.88,2409,2471,2.52
76,05Training_rat22,Animal_1,Ear_left,1,99.44,101.04,2486,2525,1.6
77,05Training_rat22,Animal_1,Ear_left,1,101.32,102.12,2533,2552,0.8
78,05Training_rat22,Animal_1,Ear_left,1,102.32,102.4,2558,2559,0.08
79,05Training_rat22,Animal_1,Ear_left,1,102.56,102.64,2564,2565,0.08
80,05Training_rat22,Animal_1,Ear_left,1,102.68,112.64,2567,2815,9.96
81,05Training_rat22,Animal_1,Ear_left,1,112.76,114.0,2819,2849,1.24
82,05Training_rat22,Animal_1,Ear_left,1,155.68,156.92,3892,3922,1.24
83,05Training_rat22,Animal_1,Ear_left,1,157.0,162.68,3925,4066,5.68
84,05Training_rat22,Animal_1,Ear_left,1,163.76,168.44,4094,4210,4.68
85,05Training_rat22,Animal_1,Ear_left,1,168.52,179.4,4213,4484,10.88
86,05Training_rat22,Animal_1,Ear_left,1,179.44,180.08,4486,4501,0.64
87,05Training_rat22,Animal_1,Ear_left,2,20.32,20.48,508,511,0.16
88,05Training_rat22,Animal_1,Ear_left,2,20.52,20.56,513,513,0.04
89,05Training_rat22,Animal_1,Ear_left,2,62.6,65.12,1565,1627,2.52
90,05Training_rat22,Animal_1,Ear_left,2,65.16,67.2,1629,1679,2.04
91,05Training_rat22,Animal_1,Ear_left,2,67.88,73.48,1697,1836,5.6
92,05Training_rat22,Animal_1,Ear_left,2,116.88,117.96,2922,2948,1.08
93,05Training_rat22,Animal_1,Ear_left,2,121.48,122.0,3037,3049,0.52
94,05Training_rat22,Animal_1,Ear_left,4,9.72,11.0,243,274,1.28
95,05Training_rat22,Animal_1,Ear_left,4,11.8,11.88,295,296,0.08
96,05Training_rat22,Animal_1,Ear_left,4,11.92,12.36,298,308,0.44
97,05Training_rat22,Animal_1,Ear_left,4,13.44,13.88,336,346,0.44
98,05Training_rat22,Animal_1,Ear_left,5,14.36,16.16,359,403,1.8
99,05Training_rat22,Animal_1,Ear_left,6,51.84,52.68,1296,1316,0.84
100,05Training_rat22,Animal_1,Ear_left,6,52.84,55.96,1321,1398,3.12
101,05Training_rat22,Animal_1,Ear_left,6,59.8,60.56,1495,1513,0.76
102,05Training_rat22,Animal_1,Ear_left,6,141.6,143.04,3540,3575,1.44
103,05Training_rat22,Animal_1,Ear_left,7,49.92,51.44,1248,1285,1.52
104,05Training_rat22,Animal_1,Ear_left,7,143.6,144.4,3590,3609,0.8
105,05Training_rat22,Animal_1,Ear_left,7,146.88,147.36,3672,3683,0.48
106,05Training_rat22,Animal_1,Ear_left,9,2.92,5.36,73,133,2.44
107,05Training_rat22,Animal_1,Ear_left,10,128.96,129.08,3224,3226,0.12
108,05Training_rat22,Animal_1,Ear_left,10,133.88,134.48,3347,3361,0.6
109,05Training_rat22,Animal_1,Ear_left,10,135.96,136.68,3399,3416,0.72
110,05Training_rat22,Animal_1,Ear_left,11,128.56,128.6,3214,3214,0.04
111,05Training_rat22,Animal_1,Ear_left,15,39.8,41.56,995,1038,1.76
112,05Training_rat22,Animal_1,Ear_left,16,42.6,43.44,1065,1085,0.84
113,05Training_rat22,Animal_1,Ear_left,18,81.84,84.0,2046,2099,2.16
114,Test_rat21,Animal_1,Ear_left,1,26.8,26.92,670,672,0.12
115,Test_rat21,Animal_1,Ear_left,1,32.44,38.4,811,959,5.96
116,Test_rat21,Animal_1,Ear_left,1,72.92,73.36,1823,1833,0.44
117,Test_rat21,Animal_1,Ear_left,1,73.4,74.48,1835,1861,1.08
118,Test_rat21,Animal_1,Ear_left,1,74.72,76.24,1868,1905,1.52
119,Test_rat21,Animal_1,Ear_left,1,80.16,83.0,2004,2074,2.84
120,Test_rat21,Animal_1,Ear_left,2,27.28,28.6,682,714,1.32
121,Test_rat21,Animal_1,Ear_left,4,68.12,68.56,1703,1713,0.44
122,Test_rat21,Animal_1,Ear_left,4,69.32,69.72,1733,1742,0.4
123,Test_rat21,Animal_1,Ear_left,5,65.88,67.44,1647,1685,1.56
124,Test_rat21,Animal_1,Ear_left,6,8.84,11.16,221,278,2.32
125,Test_rat21,Animal_1,Ear_left,6,12.28,12.92,307,322,0.64
126,Test_rat21,Animal_1,Ear_left,6,61.92,63.24,1548,1580,1.32
127,Test_rat21,Animal_1,Ear_left,7,6.0,6.64,150,165,0.64
128,Test_rat21,Animal_1,Ear_left,8,4.04,5.76,101,143,1.72
129,Test_rat21,Animal_1,Ear_left,13,46.08,47.52,1152,1187,1.44
130,Test_rat21,Animal_1,Ear_left,13,52.0,55.16,1300,1378,3.16
131,Test_rat21,Animal_1,Ear_left,13,55.2,55.28,1380,1381,0.08
132,Test_rat21,Animal_1,Ear_left,13,55.32,55.6,1383,1389,0.28
133,Test_rat21,Animal_1,Ear_left,13,55.64,55.68,1391,1391,0.04
134,Test_rat21,Animal_1,Ear_left,13,55.8,55.84,1395,1395,0.04
135,Test_rat21,Animal_1,Ear_left,13,55.88,56.48,1397,1411,0.6
136,Test_rat21,Animal_1,Ear_left,16,42.32,44.36,1058,1108,2.04
137,Test_rat21,Animal_1,Ear_left,18,19.32,20.88,483,521,1.56
138,Test_rat21,Animal_1,Ear_left,18,22.6,23.56,565,588,0.96
139,Test_rat21,Animal_1,Ear_left,18,24.84,25.88,621,646,1.04
140,Test_rat21,Animal_1,Ear_left,18,76.52,77.64,1913,1940,1.12
141,Test_rat21,Animal_1,Ear_left,18,79.48,80.0,1987,1999,0.52
142,04Training_rat24,Animal_1,Ear_left,1,3.84,4.08,96,101,0.24
143,04Training_rat24,Animal_1,Ear_left,1,4.24,4.32,106,107,0.08
144,04Training_rat24,Animal_1,Ear_left,2,3.24,3.64,81,90,0.4
145,04Training_rat24,Animal_1,Ear_left,3,2.4,3.0,60,74,0.6
146,01Training_rat27,Animal_1,Ear_left,1,64.12,66.8,1603,1669,2.68
147,01Training_rat27,Animal_1,Ear_left,1,69.0,69.88,1725,1746,0.88
148,01Training_rat27,Animal_1,Ear_left,1,71.24,71.44,1781,1785,0.2
149,01Training_rat27,Animal_1,Ear_left,1,71.84,73.12,1796,1827,1.28
150,01Training_rat27,Animal_1,Ear_left,1,84.92,85.52,2123,2137,0.6
151,01Training_rat27,Animal_1,Ear_left,2,59.56,61.84,1489,1545,2.28
152,01Training_rat27,Animal_1,Ear_left,2,63.0,63.4,1575,1584,0.4
153,01Training_rat27,Animal_1,Ear_left,2,86.08,87.12,2152,2177,1.04
154,01Training_rat27,Animal_1,Ear_left,3,59.0,59.28,1475,1481,0.28
155,01Training_rat27,Animal_1,Ear_left,3,87.88,88.6,2197,2214,0.72
156,01Training_rat27,Animal_1,Ear_left,3,89.4,90.12,2235,2252,0.72
157,01Training_rat27,Animal_1,Ear_left,3,91.88,92.96,2297,2323,1.08
158,01Training_rat27,Animal_1,Ear_left,4,57.6,58.52,1440,1462,0.92
159,01Training_rat27,Animal_1,Ear_left,5,56.48,57.24,1412,1430,0.76
160,01Training_rat27,Animal_1,Ear_left,6,54.76,54.8,1369,1369,0.04
161,01Training_rat27,Animal_1,Ear_left,6,165.68,166.48,4142,4161,0.8
162,01Training_rat27,Animal_1,Ear_left,6,166.84,167.56,4171,4188,0.72
163,01Training_rat27,Animal_1,Ear_left,6,167.6,167.68,4190,4191,0.08
164,01Training_rat27,Animal_1,Ear_left,6,167.84,167.88,4196,4196,0.04
165,01Training_rat27,Animal_1,Ear_left,6,168.6,168.72,4215,4217,0.12
166,01Training_rat27,Animal_1,Ear_left,6,168.92,169.4,4223,4234,0.48
167,01Training_rat27,Animal_1,Ear_left,7,165.12,165.44,4128,4135,0.32
168,01Training_rat27,Animal_1,Ear_left,7,179.96,180.08,4499,4501,0.12
169,01Training_rat27,Animal_1,Ear_left,8,0.0,2.44,0,60,2.44
170,01Training_rat27,Animal_1,Ear_left,8,6.64,6.84,166,170,0.2
171,01Training_rat27,Animal_1,Ear_left,8,157.84,157.92,3946,3947,0.08
172,01Training_rat27,Animal_1,Ear_left,8,157.96,161.6,3949,4039,3.64
173,01Training_rat27,Animal_1,Ear_left,9,2.84,4.44,71,110,1.6
174,01Training_rat27,Animal_1,Ear_left,9,11.28,13.08,282,326,1.8
175,01Training_rat27,Animal_1,Ear_left,10,13.52,13.96,338,348,0.44
176,01Training_rat27,Animal_1,Ear_left,10,105.68,106.0,2642,2649,0.32
177,01Training_rat27,Animal_1,Ear_left,10,152.84,154.2,3821,3854,1.36
178,01Training_rat27,Animal_1,Ear_left,11,14.2,14.72,355,367,0.52
179,01Training_rat27,Animal_1,Ear_left,11,33.44,33.88,836,846,0.44
180,01Training_rat27,Animal_1,Ear_left,11,104.16,105.32,2604,2632,1.16
181,01Training_rat27,Animal_1,Ear_left,11,144.8,145.04,3620,3625,0.24
182,01Training_rat27,Animal_1,Ear_left,11,145.36,147.16,3634,3678,1.8
183,01Training_rat27,Animal_1,Ear_left,12,15.08,17.92,377,447,2.84
184,01Training_rat27,Animal_1,Ear_left,12,18.28,18.48,457,461,0.2
185,01Training_rat27,Animal_1,Ear_left,12,98.52,98.76,2463,2468,0.24
186,01Training_rat27,Animal_1,Ear_left,12,101.92,103.2,2548,2579,1.28
187,01Training_rat27,Animal_1,Ear_left,13,31.88,32.48,797,811,0.6
188,01Training_rat27,Animal_1,Ear_left,14,23.52,24.44,588,610,0.92
189,01Training_rat27,Animal_1,Ear_left,14,29.24,30.4,731,759,1.16
190,01Training_rat27,Animal_1,Ear_left,14,30.52,31.6,763,789,1.08
191,01Training_rat27,Animal_1,Ear_left,17,78.28,80.48,1957,2011,2.2
192,01Training_rat27,Animal_1,Ear_left,17,81.56,82.0,2039,2049,0.44
193,01Training_rat27,Animal_1,Ear_left,18,73.76,74.08,1844,1851,0.32
194,01Training_rat27,Animal_1,Ear_left,18,82.36,82.8,2059,2069,0.44
195,01Training_rat27,Animal_1,Ear_left,18,83.36,84.52,2084,2112,1.16
196,10Training_rat13,Animal_1,Ear_left,1,1.12,1.2,28,29,0.08
197,10Training_rat13,Animal_1,Ear_left,1,3.16,3.76,79,93,0.6
198,10Training_rat13,Animal_1,Ear_left,1,5.32,5.36,133,133,0.04
199,10Training_rat13,Animal_1,Ear_left,1,6.12,6.72,153,167,0.6
200,10Training_rat13,Animal_1,Ear_left,1,6.76,7.04,169,175,0.28
201,10Training_rat13,Animal_1,Ear_left,2,1.84,2.92,46,72,1.08
202,10Training_rat07,Animal_1,Ear_left,1,2.48,2.8,62,69,0.32
203,10Training_rat07,Animal_1,Ear_left,1,3.12,3.76,78,93,0.64
204,09Training_rat05,Animal_1,Ear_left,1,11.0,11.08,275,276,0.08
205,09Training_rat05,Animal_1,Ear_left,1,11.12,11.16,278,278,0.04
206,09Training_rat05,Animal_1,Ear_left,1,11.32,11.36,283,283,0.04
207,09Training_rat05,Animal_1,Ear_left,1,11.4,11.64,285,290,0.24
208,09Training_rat05,Animal_1,Ear_left,1,12.44,12.56,311,313,0.12
209,09Training_rat05,Animal_1,Ear_left,15,3.24,5.84,81,145,2.6
210,09Training_rat05,Animal_1,Ear_left,16,6.12,7.52,153,187,1.4
211,09Training_rat05,Animal_1,Ear_left,17,7.92,8.88,198,221,0.96
212,09Training_rat05,Animal_1,Ear_left,18,9.44,10.56,236,263,1.12
213,08Training_rat03,Animal_1,Ear_left,1,12.36,13.36,309,333,1.0
214,08Training_rat03,Animal_1,Ear_left,1,13.4,13.44,335,335,0.04
215,08Training_rat03,Animal_1,Ear_left,1,13.6,13.64,340,340,0.04
216,08Training_rat03,Animal_1,Ear_left,1,14.04,14.08,351,351,0.04
217,08Training_rat03,Animal_1,Ear_left,2,11.68,12.2,292,304,0.52
218,08Training_rat03,Animal_1,Ear_left,3,11.0,11.48,275,286,0.48
219,08Training_rat03,Animal_1,Ear_left,4,10.76,10.88,269,271,0.12
220,08Training_rat03,Animal_1,Ear_left,5,10.36,10.6,259,264,0.24
221,08Training_rat03,Animal_1,Ear_left,6,10.0,10.24,250,255,0.24
222,08Training_rat03,Animal_1,Ear_left,7,9.64,9.88,241,246,0.24
223,08Training_rat03,Animal_1,Ear_left,8,9.24,9.48,231,236,0.24
224,08Training_rat03,Animal_1,Ear_left,9,8.84,9.12,221,227,0.28
225,08Training_rat03,Animal_1,Ear_left,10,8.48,8.72,212,217,0.24
226,08Training_rat03,Animal_1,Ear_left,11,4.52,8.32,113,207,3.8
227,08Training_rat03,Animal_1,Ear_left,12,3.56,3.88,89,96,0.32
228,08Training_rat03,Animal_1,Ear_left,13,2.28,3.24,57,80,0.96
229,08Training_rat03,Animal_1,Ear_left,14,1.04,1.64,26,40,0.6
230,08Training_rat17,Animal_1,Ear_left,1,19.8,20.32,495,507,0.52
231,08Training_rat17,Animal_1,Ear_left,1,20.4,20.8,510,519,0.4
232,08Training_rat17,Animal_1,Ear_left,1,21.56,22.48,539,561,0.92
233,08Training_rat17,Animal_1,Ear_left,1,29.0,29.08,725,726,0.08
234,08Training_rat17,Animal_1,Ear_left,1,29.24,29.36,731,733,0.12
235,08Training_rat17,Animal_1,Ear_left,1,38.16,38.2,954,954,0.04
236,08Training_rat17,Animal_1,Ear_left,1,38.24,39.36,956,983,1.12
237,08Training_rat17,Animal_1,Ear_left,1,95.84,95.88,2396,2396,0.04
238,08Training_rat17,Animal_1,Ear_left,1,95.96,96.16,2399,2403,0.2
239,08Training_rat17,Animal_1,Ear_left,1,96.24,96.56,2406,2413,0.32
240,08Training_rat17,Animal_1,Ear_left,1,96.84,97.48,2421,2436,0.64
241,08Training_rat17,Animal_1,Ear_left,1,103.96,105.76,2599,2643,1.8
242,08Training_rat17,Animal_1,Ear_left,1,129.04,135.52,3226,3387,6.48
243,08Training_rat17,Animal_1,Ear_left,1,136.32,136.52,3408,3412,0.2
244,08Training_rat17,Animal_1,Ear_left,1,137.0,137.56,3425,3438,0.56
245,08Training_rat17,Animal_1,Ear_left,1,137.76,137.88,3444,3446,0.12
246,08Training_rat17,Animal_1,Ear_left,1,139.4,140.88,3485,3521,1.48
247,08Training_rat17,Animal_1,Ear_left,1,140.92,140.96,3523,3523,0.04
248,08Training_rat17,Animal_1,Ear_left,1,141.4,141.64,3535,3540,0.24
249,08Training_rat17,Animal_1,Ear_left,1,141.72,141.8,3543,3544,0.08
250,08Training_rat17,Animal_1,Ear_left,1,141.84,142.64,3546,3565,0.8
251,08Training_rat17,Animal_1,Ear_left,2,39.96,40.64,999,1015,0.68
252,08Training_rat17,Animal_1,Ear_left,2,41.2,42.32,1030,1057,1.12
253,08Training_rat17,Animal_1,Ear_left,2,42.4,43.04,1060,1075,0.64
254,08Training_rat17,Animal_1,Ear_left,2,47.4,47.96,1185,1198,0.56
255,08Training_rat17,Animal_1,Ear_left,2,50.72,51.08,1268,1276,0.36
256,08Training_rat17,Animal_1,Ear_left,2,128.04,128.72,3201,3217,0.68
257,08Training_rat17,Animal_1,Ear_left,2,143.24,144.24,3581,3605,1.0
258,08Training_rat17,Animal_1,Ear_left,2,144.44,144.76,3611,3618,0.32
259,08Training_rat17,Animal_1,Ear_left,2,145.88,147.72,3647,3692,1.84
260,08Training_rat17,Animal_1,Ear_left,2,148.56,149.12,3714,3727,0.56
261,08Training_rat17,Animal_1,Ear_left,4,17.56,18.44,439,460,0.88
262,08Training_rat17,Animal_1,Ear_left,5,16.64,17.24,416,430,0.6
263,08Training_rat17,Animal_1,Ear_left,5,53.28,53.8,1332,1344,0.52
264,08Training_rat17,Animal_1,Ear_left,5,59.64,61.0,1491,1524,1.36
265,08Training_rat17,Animal_1,Ear_left,5,61.84,62.76,1546,1568,0.92
266,08Training_rat17,Animal_1,Ear_left,5,155.6,159.24,3890,3980,3.64
267,08Training_rat17,Animal_1,Ear_left,6,16.12,16.44,403,410,0.32
268,08Training_rat17,Animal_1,Ear_left,6,153.52,153.84,3838,3845,0.32
269,08Training_rat17,Animal_1,Ear_left,6,154.04,155.08,3851,3876,1.04
270,08Training_rat17,Animal_1,Ear_left,6,162.96,163.76,4074,4093,0.8
271,08Training_rat17,Animal_1,Ear_left,7,15.04,15.76,376,393,0.72
272,08Training_rat17,Animal_1,Ear_left,7,152.92,153.16,3823,3828,0.24
273,08Training_rat17,Animal_1,Ear_left,8,8.04,9.76,201,243,1.72
274,08Training_rat17,Animal_1,Ear_left,8,13.92,14.8,348,369,0.88
275,08Training_rat17,Animal_1,Ear_left,9,7.4,7.88,185,196,0.48
276,08Training_rat17,Animal_1,Ear_left,9,10.8,11.84,270,295,1.04
277,08Training_rat17,Animal_1,Ear_left,9,124.4,124.68,3110,3116,0.28
278,08Training_rat17,Animal_1,Ear_left,10,6.6,7.24,165,180,0.64
279,08Training_rat17,Animal_1,Ear_left,10,69.2,69.88,1730,1746,0.68
280,08Training_rat17,Animal_1,Ear_left,10,70.48,71.28,1762,1781,0.8
281,08Training_rat17,Animal_1,Ear_left,10,83.04,83.72,2076,2092,0.68
282,08Training_rat17,Animal_1,Ear_left,10,113.6,113.88,2840,2846,0.28
283,08Training_rat17,Animal_1,Ear_left,10,122.4,124.16,3060,3103,1.76
284,08Training_rat17,Animal_1,Ear_left,11,5.72,6.32,143,157,0.6
285,08Training_rat17,Animal_1,Ear_left,11,65.28,65.64,1632,1640,0.36
286,08Training_rat17,Animal_1,Ear_left,11,71.76,74.88,1794,1871,3.12
287,08Training_rat17,Animal_1,Ear_left,12,5.4,5.52,135,137,0.12
288,08Training_rat17,Animal_1,Ear_left,13,4.64,4.84,116,120,0.2
289,08Training_rat17,Animal_1,Ear_left,13,170.84,171.44,4271,4285,0.6
290,08Training_rat17,Animal_1,Ear_left,13,171.52,173.16,4288,4328,1.64
291,08Training_rat17,Animal_1,Ear_left,13,176.24,177.08,4406,4426,0.84
292,08Training_rat17,Animal_1,Ear_left,16,2.76,3.12,69,77,0.36
293,08Training_rat17,Animal_1,Ear_left,16,89.52,90.08,2238,2251,0.56
294,08Training_rat17,Animal_1,Ear_left,17,1.84,2.48,46,61,0.64
295,08Training_rat17,Animal_1,Ear_left,17,87.04,88.96,2176,2223,1.92
296,08Training_rat17,Animal_1,Ear_left,17,91.12,91.4,2278,2284,0.28
297,08Training_rat17,Animal_1,Ear_left,18,22.84,27.52,571,687,4.68
298,08Training_rat17,Animal_1,Ear_left,18,86.36,86.76,2159,2168,0.4
299,08Training_rat17,Animal_1,Ear_left,18,93.72,95.16,2343,2378,1.44
300,08Training_rat17,Animal_1,Ear_left,18,106.48,106.8,2662,2669,0.32
301,08Training_rat17,Animal_1,Ear_left,18,107.8,108.44,2695,2710,0.64
302,09Training_rat11,Animal_1,Ear_left,1,2.24,2.88,56,71,0.64
303,09Training_rat11,Animal_1,Ear_left,1,3.64,3.68,91,91,0.04
304,09Training_rat11,Animal_1,Ear_left,1,3.72,4.4,93,109,0.68
305,09Training_rat11,Animal_1,Ear_left,1,5.12,5.64,128,140,0.52
306,09Training_rat11,Animal_1,Ear_left,1,5.8,5.88,145,146,0.08
307,09Training_rat11,Animal_1,Ear_left,1,6.64,8.2,166,204,1.56
308,09Training_rat11,Animal_1,Ear_left,1,9.56,10.52,239,262,0.96
309,09Training_rat11,Animal_1,Ear_left,1,13.68,14.84,342,370,1.16
310,09Training_rat11,Animal_1,Ear_left,1,15.24,16.24,381,405,1.0
311,09Training_rat11,Animal_1,Ear_left,1,17.16,17.48,429,436,0.32
312,09Training_rat11,Animal_1,Ear_left,1,19.88,20.36,497,508,0.48
313,09Training_rat11,Animal_1,Ear_left,1,20.72,21.28,518,531,0.56
314,09Training_rat11,Animal_1,Ear_left,1,75.08,75.6,1877,1889,0.52
315,09Training_rat11,Animal_1,Ear_left,1,75.64,76.56,1891,1913,0.92
316,09Training_rat11,Animal_1,Ear_left,1,77.16,77.6,1929,1939,0.44
317,09Training_rat11,Animal_1,Ear_left,1,78.84,78.88,1971,1971,0.04
318,09Training_rat11,Animal_1,Ear_left,1,79.88,79.92,1997,1997,0.04
319,09Training_rat11,Animal_1,Ear_left,1,81.36,84.12,2034,2102,2.76
320,09Training_rat11,Animal_1,Ear_left,1,88.44,89.52,2211,2237,1.08
321,09Training_rat11,Animal_1,Ear_left,1,175.16,175.76,4379,4393,0.6
322,09Training_rat11,Animal_1,Ear_left,1,176.52,178.8,4413,4469,2.28
323,09Training_rat11,Animal_1,Ear_left,1,179.8,180.08,4495,4501,0.28
324,09Training_rat11,Animal_1,Ear_left,2,171.92,172.4,4298,4309,0.48
325,09Training_rat11,Animal_1,Ear_left,2,172.64,172.68,4316,4316,0.04
326,09Training_rat11,Animal_1,Ear_left,2,173.0,173.04,4325,4325,0.04
327,09Training_rat11,Animal_1,Ear_left,2,173.08,173.6,4327,4339,0.52
328,09Training_rat11,Animal_1,Ear_left,2,174.04,174.88,4351,4371,0.84
329,09Training_rat11,Animal_1,Ear_left,4,60.16,61.8,1504,1544,1.64
330,09Training_rat11,Animal_1,Ear_left,5,27.36,28.04,684,700,0.68
331,09Training_rat11,Animal_1,Ear_left,5,57.8,58.24,1445,1455,0.44
332,09Training_rat11,Animal_1,Ear_left,6,23.44,24.36,586,608,0.92
333,09Training_rat11,Animal_1,Ear_left,6,25.96,26.56,649,663,0.6
334,09Training_rat11,Animal_1,Ear_left,6,28.6,29.04,715,725,0.44
335,09Training_rat11,Animal_1,Ear_left,6,71.76,72.0,1794,1799,0.24
336,09Training_rat11,Animal_1,Ear_left,7,29.4,29.48,735,736,0.08
337,09Training_rat11,Animal_1,Ear_left,7,67.44,68.2,1686,1704,0.76
338,09Training_rat11,Animal_1,Ear_left,7,70.08,71.56,1752,1788,1.48
339,09Training_rat11,Animal_1,Ear_left,8,29.72,31.4,743,784,1.68
340,09Training_rat11,Animal_1,Ear_left,8,33.76,34.44,844,860,0.68
